Class,_RMSenergy_Mean,_Lowenergy_Mean,_Fluctuation_Mean,_Tempo_Mean,_MFCC_Mean_1,_MFCC_Mean_2,_MFCC_Mean_3,_MFCC_Mean_4,_MFCC_Mean_5,_MFCC_Mean_6,_MFCC_Mean_7,_MFCC_Mean_8,_MFCC_Mean_9,_MFCC_Mean_10,_MFCC_Mean_11,_MFCC_Mean_12,_MFCC_Mean_13,_Roughness_Mean,_Roughness_Slope,_Zero-crossingrate_Mean,_AttackTime_Mean,_AttackTime_Slope,_Rolloff_Mean,_Eventdensity_Mean,_Pulseclarity_Mean,_Brightness_Mean,_Spectralcentroid_Mean,_Spectralspread_Mean,_Spectralskewness_Mean,_Spectralkurtosis_Mean,_Spectralflatness_Mean,_EntropyofSpectrum_Mean,_Chromagram_Mean_1,_Chromagram_Mean_2,_Chromagram_Mean_3,_Chromagram_Mean_4,_Chromagram_Mean_5,_Chromagram_Mean_6,_Chromagram_Mean_7,_Chromagram_Mean_8,_Chromagram_Mean_9,_Chromagram_Mean_10,_Chromagram_Mean_11,_Chromagram_Mean_12,_HarmonicChangeDetectionFunction_Mean,_HarmonicChangeDetectionFunction_Std,_HarmonicChangeDetectionFunction_Slope,_HarmonicChangeDetectionFunction_PeriodFreq,_HarmonicChangeDetectionFunction_PeriodAmp,_HarmonicChangeDetectionFunction_PeriodEntropy
happy,0.15620426409352806,1.1372524271794306,0.6327565237235525,107.44384019588455,0.7953919291047866,1.085913513203156,0.7176866611471008,0.737203274117905,0.5326725061160956,0.46461856165826293,0.38105113899877474,0.2934720020713645,0.32824647507512567,0.1623610089142542,0.48103213732874417,0.0788331056934033,0.5477291310359277,0.49091734798941455,0.536733824596672,0.3694671074950019,1.2692150925451258,0.8400289750450782,0.1888643749788193,0.5582170218567246,0.3479984642656691,0.24638006832314652,0.16498198221901628,0.6080541726898134,0.3296549412326065,0.741956506006301,0.7484455536326098,0.8434785963028624,0.22274856296484064,0.513117727032937,0.5500423459414239,0.3104981509161392,0.24098517152697557,0.7405538414950856,0.4142045130598626,0.5643654373622615,0.23891429358821156,0.14120234054326009,0.31210368406207817,0.28954379043813194,0.2339449982956628,0.49753879783740423,0.07787370298287499,0.21998814438253195,0.6677278120692187,0.6509476300694735
relax,0.4020308086532834,0.24555892273076174,0.24314911211849727,81.3365877029343,0.6611296229113228,0.7320614228360811,0.3758670661295077,0.21162689350380404,0.5669609094665833,0.29411625734353763,0.37043684028469936,0.8313190226092594,0.706778857141442,0.5394935780628629,0.1820202497218193,0.5528491418676648,0.7656643226968816,0.4060915835586161,0.8377785224966787,0.8231863223795517,0.9159332080358684,0.5763107816328382,0.6468479249515031,0.8535468220827724,0.6118484842672439,0.3746914730524468,0.38786429086803476,0.5596387384434347,0.17735964451344532,0.46418527115895186,0.7741367795575634,0.04781346279132026,0.6860332259383088,0.6472359295640832,0.3218269395359868,0.5175690478572584,0.3930287225308073,0.6626868210006956,0.5546321464486949,0.1284459374003443,0.524765585935098,0.324535039981255,0.45441237011611807,0.19629750899269924,0.9370342672802088,0.7600154549756439,0.31505720900675815,0.16634734827244185,0.40358184225553795,0.6086256615228265
sad,0.5600514609865558,0.8132832061920608,0.6974799305452131,148.47845128764533,0.5817138501526093,0.15267531744725238,0.4510753672132746,0.7650224349771664,0.48711926786883847,0.6257725921559367,0.42031292118846675,0.24254703786453874,0.46916398398847237,0.5772618607581634,0.3360780701346391,0.4410721887858329,0.2651341895035043,0.779811229391024,0.4263860606029915,0.8631888862815458,0.8821869626352271,0.47973850881956404,0.24788781686316258,0.02147446943333431,0.13199073174330211,0.156541293775335,0.8446174068653762,0.5289561468067365,0.597401131022997,0.05510525223378149,0.2005083926956846,0.7217699441115717,0.4438565470492922,0.384065211196698,0.5359150783992696,0.7398691495234357,0.34904136055527224,0.4245660016197494,0.40771502607661897,0.9403585740322965,0.020152091277189806,0.48529503210978797,0.4112943068034884,0.39616273330259794,0.3356568615013189,0.48775874228538746,0.6778526448663739,1.2782275502609604,0.7020090473505178,0.2879836004923728
angry,0.3940600794943242,0.38664647290403653,0.05108920684249624,83.49549041492814,0.6832072704554363,0.18144197023080122,0.7621206627626481,0.6219437052710846,0.3164416695072405,0.46461759066553815,0.8995804519102583,0.6833869533764665,0.502195913724537,0.44057917075975395,0.5191522676129149,0.37205911051442414,0.02618737642975366,1.0105444776336827,0.5388312497998504,0.5995368162806343,0.4855230625307728,0.316220799818853,0.4535188797628073,0.1001513094514222,1.069271624513326,0.191372000394401,0.24200842903820513,0.3899351989033999,0.8220189312130943,0.5036272498156635,0.1909660509923844,0.8135845901893348,0.5300796880770597,0.52619135122578,0.567443423526038,0.894233666293344,0.8211388896447402,0.26944242401404445,0.6738641068590003,0.5102405965922585,0.5068830565615282,0.05565673662445217,0.3991676299460443,0.1832321302930246,0.7070147037233273,0.7677701251007012,0.01862158775407785,0.4944912839989324,0.780465376198563,0.45333025942163874
happy,0.6822659112505911,0.587791366906771,0.5854150579881566,86.43425109658513,0.1958547989660726,0.21961746314374314,0.6773381286138294,0.5048645638797208,0.46537193884819383,0.39402748941941185,0.42370278862981203,0.7617279486220349,0.41618897953299333,0.16473382167460782,0.6859129438850433,0.4487808340338207,0.5078489663831941,0.9018945765998776,0.4948598606623732,0.5722959182796813,0.20526912717541868,0.44508263691225997,0.6523815113021503,0.11115656653968942,0.5502112732789274,0.5251977681612016,0.5103218638968599,0.7592897246645608,0.5836096287121304,0.8695179745891111,0.25160262110149095,0.533981141804587,0.40458925314753014,0.19293393127369235,0.6177077754914605,0.880052338270349,0.3890744346327567,0.513947186266775,0.3876177593171155,0.2754238363505492,0.03635457978772647,0.23407733744711082,0.1326566701289082,0.5717014835040448,0.4712225765191902,0.4135201677382073,0.7222884561969515,0.21956222428602806,0.3082839904988619,0.5170180673121553
relax,0.7571922478558701,0.625421261292197,0.5620812856289705,103.90588676180082,0.6000589638816938,0.5504132262823137,0.24250693130576606,0.5115198054082878,0.23157783527056186,0.5202706357252059,0.37983801462793965,1.1348454056957153,0.49002640406207204,0.1489401084346028,0.46645494733076887,0.629839686409472,0.9183409865381309,0.3526369000153204,0.10439300649409,0.7042092528577453,0.1548503235250872,0.39096113962312873,0.4355948786222515,0.48259163667497296,0.6722911142685839,0.3290914294284031,0.4315676869583098,0.49643241176265285,0.5373994893796971,0.5244567936769806,0.6090014438056449,0.7109598774104343,0.46440368166433976,0.5086029398913765,0.08729304691796323,0.41721248127471877,0.4864931682305915,0.5598881602244206,0.24315834507823395,0.28710210354764154,0.2892102829327573,0.4587427352132953,0.6619029778642103,0.24579706498742787,0.7269905784067623,0.5308699522911485,0.4689285557093909,0.4471539425455078,0.6866528411505393,0.5813944541967675
sad,1.0689563569119094,0.28694383925066896,0.6295254255074939,73.53994950942435,0.282678253252839,0.49728321574125695,0.534338119851759,1.2295433887650231,0.4539635460791995,0.2174553176288292,0.5682526793735965,0.01866000938659207,0.47701080434893356,0.5040063205737901,0.6986500957363029,0.7434055623569618,0.3741075952730706,0.46234649634251673,0.3084697923473323,0.21798436129807652,0.5774736948451586,0.1816036128508502,0.3963432748570342,0.25120651002519057,0.6374207965725649,0.9503575248166221,0.17460300429916725,0.03674537927560784,0.46877827866248317,0.5039244489894396,0.5546648266893244,0.38841987119141386,0.34925094848455174,0.4907604579041551,0.635287683368051,0.009147381083325938,0.3200231515814829,0.4542000887356632,0.20120314726129596,0.7988501302933498,0.27677514659373664,0.35425714639202044,0.5576483081433461,0.21742504906848223,0.03835673804889572,0.39283636827086665,0.7573601389817601,0.41577621830371536,0.28839142463525536,0.7314180523756804
angry,0.4173062759942368,0.37245979658744566,0.5373640224158274,138.53751048093937,1.0954283829331364,0.7068090269143558,0.7899599915970861,0.37350845025303614,0.24353297350763092,0.5155828374047807,0.5267924788148991,0.2303718146588507,0.4561763675239968,0.5998294004297827,0.59009834875452,0.6260719633460681,0.5727411825343607,0.37324783518248605,0.37152484333778923,0.200262150501531,0.9461937597962737,0.5033625911548233,0.44378673605128705,0.26780197963688535,1.2339144755819444,0.23166799194427612,0.39278801859848167,0.6039592090715151,0.6500532414360695,0.739483013803921,0.9519021269423158,0.6265394138651781,0.18322181774706894,0.3613172743565572,0.4822137168395764,0.8278664276430256,0.11815391363845083,0.6570624061288165,0.4053566966329076,0.6075846226655562,0.38496591974946487,0.2093607914198301,0.6001589552945824,0.40969231518873617,0.7430142414349304,0.4966738411553412,0.3500444941700377,0.11030325124403961,0.7048433170348516,0.6059723706109965
happy,0.25855434178401016,0.36535658167584395,0.38331029701213987,25.850778400879104,0.2955794008487166,0.21654241079841147,0.39688024702801583,0.31532562541760933,0.09324876978331281,1.0056475576423702,0.8131351827573077,0.30524514462000363,0.5681053491634025,0.6043662724553238,0.7977714636933693,0.29534874333498035,0.7730266959956065,0.36302367394826623,0.16603439895784666,0.6810341398286244,0.822689606030607,1.146977243382671,0.20006868372744663,0.6747299212701972,0.39754968905161675,0.6958396776310078,0.13237761219218735,0.18430755607535898,0.30603129420837905,0.5197410114170211,0.33972968336541115,0.6647635859783549,0.5875118955856317,0.5388655774517234,0.7561333565458017,0.491610284464874,0.15364921988056138,0.6900532309210932,0.25937223431919,0.6231258364366413,0.7248482876601011,0.4443232934721148,0.10992322240045352,0.16696616243552348,0.8306861167212839,0.4577193285892959,0.5198933837355415,0.6897061040409023,0.6740807155200809,0.5696999530963651
relax,0.44783290719488356,0.4218328885669107,0.7144747063228357,127.67847655338966,0.43567499984555264,0.7705280782482851,0.46774147121755405,0.2870844564164017,0.31025732527416383,0.2553147909225586,0.4318974958490782,0.8084310695840482,0.29872620474237277,0.5471189402545257,0.3358276635931467,0.4349227396821406,0.12248969700368695,0.44486544271086564,0.45157365504875946,0.6350719860089238,0.5558202283138426,0.20040196876198874,0.7710495610108856,0.5525757600554988,0.5495983792943717,0.49770441165371526,0.37056063819444507,0.5544505849371815,0.6188971089821456,0.06327607716361128,0.3653097906634761,0.43626325739910266,0.4379164908221734,0.6619403929638171,0.25664057497835996,0.3056582764506796,0.2918490785517967,0.24588676149971653,0.3073418992283429,0.593233739792761,0.19190731024508648,0.4391011326149751,0.06503610328601801,0.22204712083039013,0.41762767494550346,0.9187149182285161,0.431299423811828,0.05031086836272958,0.0002777732846875325,0.5085073965866702
sad,0.6534427139474772,0.5938639644068132,0.5418925264502475,158.11297987528334,0.3651021948157171,0.7237276390067063,0.09199627874339567,0.27376304176548344,0.048239651267045935,0.43128867483255195,0.48843469568341435,0.5285253730566299,0.5154708382217839,0.26811166729706803,0.45243978889669606,0.12563833284856285,0.8408072437830626,0.42409348177549977,0.3777784702390772,0.8972350821110207,0.18943836661269264,0.21860322149200773,0.22594491878285872,0.48303215457512955,0.6079079074093994,0.6849188670294584,1.142998829373742,0.06235811355019094,0.6521838972811043,0.3607173568569422,0.35339621277780664,0.3450569679365306,0.21180479669065008,0.763763946692141,0.5938883494079771,0.41171164288847245,0.657487923975847,0.10001287727435537,0.12445587809648807,0.03810321161528068,0.2637933003467729,0.39097069089929315,0.45878145173212204,0.3317354471381663,0.14723579223347955,0.7007886856535055,0.5599068795597495,0.6832635703664997,0.026809455602487042,0.5778727146994475
angry,0.20305869002061827,0.4006691868621595,0.6335912246590958,104.55468031279567,0.2871150050551703,0.5015682890461046,0.11711617118908924,0.787566848974574,0.4486789951259372,0.7796374860638315,0.36836707822598924,0.36910600289835427,0.3089533033405384,0.7190434829232688,0.322642210667881,0.6611488581037942,0.40438690058267746,0.006009175027095082,0.35742148305338345,0.2052229464092879,0.5084756809205844,0.20239806608137745,0.7314937751786542,0.4772310349117432,0.4556010013103153,0.6639730344468957,0.7409767335189656,0.4949753120575871,0.30719992511267735,0.05650759597196764,0.328487560741205,0.34569693833800963,0.4089740392177264,0.34303396122823215,0.5616344429975579,0.2822519133841512,0.3812193268946292,0.6532485475670962,0.43546413844593196,0.4153494521910146,0.28356282697872753,0.2471974970258152,0.25076214156581994,0.22518508444864185,0.6889164596860786,0.4445279321769328,0.16255673265469223,0.9420423232649459,0.5799912977862908,0.14826414987170766
happy,0.389537768189794,0.5277215957071044,0.9261480233243442,44.594377087056536,0.7440101798389867,0.8498716067430858,0.3428364237313575,0.43062159528494165,0.24092268815655743,0.4491347147299238,0.4908525064142672,0.6649124995205926,0.7725458677551117,0.31297598384458825,0.008168733943501372,0.4946888051809395,0.5733843824921602,0.5623544219212604,0.418331688122739,0.5311880249159836,0.878861202088062,0.5954335422406273,0.40665789374922895,0.3749505457260011,0.45753691058056734,0.9091849904576601,0.45417482261845066,0.495051413869823,0.3794216072659243,0.7747458393604911,0.9899593136861687,0.6126532623578471,0.4042604752066401,0.42220404666844324,0.08029959508072612,0.5586263438094121,0.4187353178601701,0.49821519270738196,0.23960456235788963,0.34589068846821175,0.3222863772506613,0.5464989734350557,0.35370657997410493,0.6301292225770081,0.6077156047537593,0.1810793350010671,0.4678634266870108,0.3370812194608961,0.04859561745500607,0.8998677350284474
relax,0.6757856355550009,0.6333018294748282,0.541350915074926,30.899121565378117,0.3790957151111408,0.7104451936960032,0.23719499255437437,0.1329423290627033,0.4432234980547684,0.4645606114931153,0.5338908541036773,0.682129660878634,0.6594014530578022,0.5646924513109804,0.7988828470216773,0.12025755479667133,0.6261454536193476,0.6566345908342356,0.19010942847994017,0.12428234782940273,0.31351446838109964,0.33461463937117697,0.6883548658756078,0.3463653040772262,0.28591287042969904,0.34709156582636025,0.7796580835385529,0.5032608435942381,0.45518724366077196,0.4724986253247371,0.8230150835816307,0.31270706834918954,0.6435310133000879,0.4582130541113211,0.3843741069796332,0.9159138106845127,0.18528878322230488,0.33776904136345154,0.14272998135969675,0.6321274191792295,0.748265573031256,0.6637522428162334,0.7033701195125653,0.2781843023446847,0.4086897556275384,0.08220755687648373,1.0089683837954482,0.6172445195371169,0.37701077378262926,0.8320142222467419
sad,0.2568088708099998,0.6016555085556685,0.45684271642729135,131.93385699401506,0.48410661520346965,0.1372680272221939,0.5188940931675095,0.7622160354688404,0.4926958985365037,0.6937787803972715,0.23861762858148672,0.49343480168253695,0.34387238622785565,0.6867452100261775,0.5078728905654989,0.6725184190841531,0.7719276065394665,0.6729046437803471,0.5682796085734111,0.2504469353721487,0.4993034723332747,0.3667273994960418,0.41398401082394337,0.4063664623124373,0.25501860630443884,0.01066535271650254,0.3329642379180583,0.5483448629810398,0.16295573864312746,0.5039205591179061,0.9750671060777412,0.7557641388130598,0.7072013560552499,0.4956561147804804,0.6618403932016832,0.2596676657974306,0.26598797776222166,0.15164703841386679,0.5924661181156434,0.7579897328924688,0.29345411066092664,0.3157950561839109,0.27187037423191623,0.3677454188221544,0.7812331363258103,0.06430700652973975,0.602359632660563,0.43083205707021366,0.5283485979916723,0.6147485004185728
angry,0.4529493903067947,0.47410328664855483,0.4465312081113403,148.5158100894141,0.6046899900318742,0.5551458844343402,0.18226206972692932,0.40535506419671147,0.7246672900847936,0.5094241432809807,0.6648828673972846,0.9416279500819085,0.7596515173022041,0.5232895844249356,0.3722527074510682,0.13838739901397457,0.4579037693817869,0.4184968760457877,0.5975915485988439,0.4615236932563281,0.4199037351408014,0.05515026737319484,0.26500804271248335,0.6191627602001394,0.9289769077831735,0.47561865406359416,0.5819527683935308,0.7381195392382014,0.29727651594993765,0.5917035108213605,0.3148774734169603,0.7162061096227529,0.417581396870133,0.4764453240324294,0.25437187822486174,0.5508693927527043,0.8014433882097716,0.20354359292608293,0.3087230460408276,0.47779117473637706,0.5651572414463275,0.2605243872314248,0.1817425336440361,0.5184667098027325,0.6901265298960357,0.06426311737833368,0.34810780205511105,0.8920456073818315,0.8619491046144665,0.7346600056697361
happy,0.45597189151003437,0.5207468547031275,0.4672685487184684,156.41198916344186,0.2810393983762225,0.29855008627894886,0.7525686467090039,0.4889096361221096,0.8446168388634521,0.3321219482548636,0.48630540991529375,0.2693967537890117,0.5018406703558917,0.13036326575030027,0.3780916447612593,0.14093653376797055,0.6734808082978145,0.679147334939913,0.06743431737891376,0.8334714363751432,1.1243537816049636,0.5115015966840852,0.3397214349438388,1.2060826477507616,0.17025787542437232,0.5050266167172746,0.5449055681579809,0.8362869051131037,0.5899347437816971,0.3753415260528872,0.26220390740301097,0.4145445449384661,0.19275265980721054,0.42449304010273464,0.30000631978645664,0.10296112367358894,0.6386777039316947,0.3082277363049996,0.13609050486884083,0.392179014489133,0.4195207301346835,0.045854719444819135,0.5086964539020915,0.14706436811018211,0.927757202297697,0.6309901280191836,0.4000250024726709,0.31370805742066243,0.473758073109094,0.6531976853958225
relax,0.49362646785370007,0.44571029821578584,0.5145925727044739,69.80705343815227,0.4141985182892406,0.021448109726250997,0.7434315577130919,0.5746994450804405,0.3066360389916425,0.9746837453388097,0.5217541200980966,0.24096410700620075,0.7141843553676146,0.5995120541273156,0.5986449963710548,0.3935610988371024,0.6126239309445087,0.43456042744472634,0.6389853629114606,0.023763886497340292,0.3915316342552027,0.9305387744520487,0.308233136149925,0.3490404256267034,0.38800966538750625,0.19629846602783918,0.052070194057063035,0.44235340036909676,0.5339648560204142,0.486873732865337,0.4637803595130283,0.5107602177125969,0.5867251909905523,0.37510181769076445,0.2979405907457956,0.34978353952663493,0.5060821767333334,0.7000346711261956,0.25509769095254065,0.4493854996485215,0.4742810419064634,0.1822050891327506,0.4407951779571698,0.08246939258018005,0.05773742406515031,0.5916866019730642,0.4040313146673043,0.5505701019053048,0.4955262557479125,0.25589998783405066
sad,0.48868642450891586,0.1917246737462862,0.8477430895003502,32.20148275700181,0.4510536822578547,0.23943210298818796,0.6426052933401989,0.4171421571796243,0.37033332009469744,0.7133003862628886,0.5073576479193881,0.6291611114839918,0.25466851587063377,0.14879576401812328,0.5268019905100334,0.4202884111263172,0.6566086681134861,0.48002288683436256,0.5512688348086575,0.09415436751468903,0.9721092349035642,0.45893950374199205,0.6743967425847998,0.29097708244509335,0.5770024755543353,0.17428880911881367,0.6130169595649178,0.4110064789035418,0.5072976259838918,0.6744935075325244,0.19186492219492995,0.3288770673468008,0.4769598643248406,0.8495189877462678,0.3890413569656917,0.5272850081576356,0.3714227238072721,0.8088179538615373,0.047004318835082194,0.4484621337510035,0.07594962289565191,0.09161991576345771,0.5012381655571183,0.330216078886262,0.42879076556444967,0.4734514774900617,1.2745748585178145,0.4354562154921414,0.6275310903125187,0.33765879509652974
angry,0.5738081437601508,0.4404415812360956,0.39737037931756747,190.94492661001624,0.7942962407960847,0.5341866618498077,0.0760529839859917,0.4097476941868576,1.1757568911012708,0.442334583340073,0.7758043930134145,0.8604856004881503,0.5547409789639938,0.2895445920329619,0.1088280829457221,0.6710408021522386,0.296310999294113,0.544037612971923,0.18754491510265897,0.4336906148824494,0.5084297637252633,0.5671483952610745,0.22129445316189644,0.799227737190338,0.3507763038170072,0.08138263488668873,0.47274414500913403,0.5085938272566151,0.5401473582929399,0.8405331009212698,0.44088779081603513,0.4700950939078072,0.1740694376984258,0.5846716121955122,0.45640394209746343,0.3215175331545405,0.018703355198864187,0.7066790632135642,0.14361348442170374,0.30160991239336465,0.47833495077702004,0.14531272416840407,0.11050116334957093,0.019130416876588955,0.6802492382264089,0.3637034388184196,1.2318175231183326,0.2514112335922817,0.2696372441427697,0.35865175742864963
happy,0.5607836637846223,0.3824491653036722,0.653083053500628,51.070580500567274,0.15460207038410473,0.05044631514772313,0.05589354198429919,0.3704827451312358,0.4247549219016945,0.3421407431292042,0.8108514492967904,0.8070075524020337,0.4162992531388745,0.05151972170200925,0.35832372298623677,0.3500446515207346,0.3357162594304855,0.3255702740254388,0.3366342760687982,0.4033645960255601,0.34111472529611087,0.552080627156398,0.5900921789762152,0.27233872820437754,0.8177663315017583,0.25498442453984654,0.09554984654616572,0.595194517841263,0.29564796639641505,0.580322867689347,0.1009171502751326,0.8481139853707669,0.5186847788650131,0.10354605258553087,0.1089077453827876,0.7472902499427536,0.24773308373832573,0.2391865759157878,0.04947258457636596,0.35310135302366163,0.35946556867292995,0.49113148714341137,0.13110328672970142,0.07404027933167301,0.6127406586941192,0.7516825178067662,0.10721191222052923,0.7703785215749352,0.5093854603717054,0.7729513347686614
relax,0.48244490962059583,0.1305694793719876,0.4620081544209903,153.0071909335635,0.2765634952290714,0.40300875777313694,0.4559666241122554,0.22487846996712046,0.9178368938593691,0.2746560800257064,0.6264338581181997,0.47832471596294784,0.81440476408984,0.6015140306070202,0.4412689321197564,0.27662122687018,0.6994626753455347,0.03163967401134582,0.6614726050689731,0.22523881211128183,0.81307091548916,0.5403248856656738,0.6610309419625272,0.5204972034561799,0.06190572621475082,0.2848177091511654,0.6680973344028456,0.541663954339961,0.795247476326418,0.6008186407592929,0.2583245273243351,0.3009839655698415,0.40817046451302125,0.06509809162659701,0.7675531751601619,0.49688491426737047,0.6331621318811238,0.08604615169169581,0.60332930218974,0.9059715290429081,0.13774392033333027,0.501243286761539,0.4365829139123234,0.07031335511336059,0.6232209929629674,0.7084008012093371,0.34971836183278826,0.7914791300638058,0.08330914830270059,0.12631096338758896
sad,0.5341493488971881,0.506346319493068,0.32085662789397373,140.47972179859428,0.6327235785539873,0.714534767733504,0.4692158911619331,0.6506450669945852,0.38858742424250137,1.0134546725216491,0.2968635574695036,1.026324357364578,0.5087219867723521,0.15612227760781433,0.8420198376221503,0.5314753470987398,0.7127810245950594,0.8059639796356484,0.5844888885362564,0.3519397887967963,0.7439283444173126,0.5001888768636489,0.6714644546521047,0.038432643447865344,0.611745429252463,0.3403535437137425,0.9133274092946326,0.6557718369722738,0.5599644364623242,0.6215774983375554,0.25038978678082047,0.9058141726320135,0.7747139878487574,0.49602625818803847,0.750202601530392,0.2911721613219662,0.23601300696198857,0.41873002063798215,0.45277909517798454,0.3438503406595593,0.5147268419530225,0.417139891686786,0.21853978990544762,0.38875756509154064,0.7158820606303803,0.5428673293975977,0.7881620258154232,0.19564905162576202,0.616987605532963,0.2074298234008063
angry,0.22147966044172812,0.34226729156555247,0.2644849541064388,72.60020906294311,0.4464624223222028,0.7092886215828461,0.4197102403235744,0.10359357330760183,0.7850169616237901,0.2907274665962401,0.48531989322384284,0.6116341267351779,0.5499026046006957,0.7735448868803689,0.6197507858481898,0.284672605075723,1.0446405434979154,0.5485833658345584,0.46316494334462344,0.7409813557638927,0.5623627364825181,0.5998070482348318,1.1230459996501718,0.4312196429362383,0.420559776495651,0.5291446280031159,0.7678789838952597,0.12336649245240022,0.008611027130873694,0.35322118234496314,0.0915192602351782,0.3937921631185904,0.48572828776628063,0.22993630491765887,0.11976263531777352,0.4211011743644753,0.5616469488671902,0.06258132665823041,0.5244243098192367,0.60319032637136,0.5991669772142466,0.5821031090640849,0.9167549681108244,0.25372535495593906,0.5273928950194645,0.3958903916879936,0.5004942111889527,0.883218338909078,0.1637463790173328,0.2847375819586061
happy,0.8442952341261403,0.7550091267255225,0.4092170882957305,142.720100056036,0.5853039606230083,0.875068652250247,0.5186273984566931,0.7564080284681456,1.160502977623155,0.6495247887618666,0.5123320414487109,0.6806117463052449,0.4086797854490288,1.096991926381183,0.5450177594239953,0.4317666699436218,0.2910777487449909,0.7743050479016096,0.7167968532069346,0.37566140714647667,0.6441128362806057,0.1228610079467859,0.546242643768289,0.6131890880191736,0.9268324523898057,0.3072952993178276,0.1804118427994189,0.27614300976873957,0.16585787492127002,0.8341643394397458,0.8871598237560092,0.5800541444872073,0.6252444628776423,0.4423475340760302,0.3980199357053189,0.33921964444691227,0.3315106825700793,0.09277611228787752,0.4210398555711032,0.41956803513526353,0.5568321255225775,0.37864036899919645,0.40084362871658114,0.1742232275824564,0.5180383092054404,0.6845593077040405,0.21416525222903482,0.5218684384201848,0.558260737882371,0.3204838040954339
relax,0.35303592377299997,0.5576527121915537,0.21664474542684425,117.49618576246962,0.2761614065852,0.765713423258304,1.0844569363470749,0.2848107995745451,0.6335519655936687,0.3183145237794952,0.7602385434494474,0.1836853977286962,0.6201466896069282,0.28175275827766183,0.4482538527254078,0.24224368121317325,0.7055876177239384,0.29075491139010323,0.6379910648329569,0.41397549293441677,0.47138190705028427,0.5369389768500321,0.3095438320852878,0.5525917783852218,0.8825836410886028,0.3054763035418214,0.7929525358184613,0.8745244083719461,0.295961252742989,0.13623634872736207,0.5754902250429412,0.3631481193082817,0.7508852131321436,0.42179458889665544,0.25027635558072836,0.1735493558530811,0.6062565344037981,0.29314562645791764,0.3800514837676241,0.6328426850258545,0.30743269408465135,0.35341864115457955,0.4327260206188989,0.41415181645327004,0.6476860838775814,0.4449715671862929,0.5159122653741295,0.4070552471191278,0.13059689827013882,0.5644002143495324
sad,0.973047940208267,0.27907021482723426,0.30674257259932425,56.46361141781293,0.6811479446807807,0.6121213635491101,0.4603655768958858,0.2704952345902587,0.523094197909981,0.10884446816604892,0.5358566417143733,0.7178810965219835,0.18720021584158053,0.11687043079258408,0.8948594729237149,0.34706009012385375,0.7839869614859555,0.4615005837005421,0.45951129576466815,0.6096031748741613,0.27900028581338987,0.5331242858739114,0.40462764629397685,0.16987663914874218,0.5843705186815997,0.43417304828052095,0.46074379288882306,0.19745976414646055,0.8978500919407011,0.719178546596529,0.7410389710429947,0.4236388243895795,0.052564854086807125,0.8193989500746809,0.40512707438780077,0.2546138372271221,0.4741899075494201,0.6497880697215974,0.36761521791436386,0.7019488413997294,0.6253143325370991,0.16704821732911437,0.2893397145257897,0.4564745647213239,0.17815314095260948,0.4626360767087528,0.14229219959383205,0.38086154964161884,0.425294977742699,0.410438905523123
angry,0.36193468697184783,0.2257140875927965,1.0729778167046715,193.37310020806754,0.20948354493592913,0.895529187825892,0.40013362738178676,0.5322968683329277,0.48418151002577103,0.3350628396865085,0.7459630859015367,0.5314716326441644,0.38086214419518966,0.17385263904988185,0.2766012465702199,0.08965497109947579,0.5030558871037923,0.20083360192890104,0.4336098718703647,0.8425254634025927,0.7998248932303964,0.4919307764743455,0.4782288184642125,0.9699686373552521,0.6301890300896777,0.4180483850308693,0.143495470719887,0.5984683045411858,0.7073309431457155,0.34208711887158905,0.5728006887845082,0.40910667627124264,0.35247430189119894,0.1011204746045323,0.37155272145405244,0.6042538275054942,0.268526428689978,0.4211102879016317,0.2313318903846643,0.505374809175638,0.3617364996979436,0.19185166784057728,0.72706401483772,0.45205956583579104,0.34877330901795633,0.6244470773544444,0.6343530007050951,0.660575308752794,0.07643602600123056,0.751651635258157
happy,0.35757525926856715,0.4105430166396833,1.15947043806505,115.09366903605058,0.40341938113820613,0.0513235931889765,0.847441033486589,0.16369758229784936,0.24914027412512413,0.4171619252280377,0.8541029479250731,0.6933099966664398,0.460540622539935,0.5770730159097053,0.34990357678222356,0.5349134223913377,0.5183341861945342,0.7421924739203383,0.7417945306097373,0.6234943455514113,0.4094131106134744,0.6854555735975316,0.47700788344923833,0.22952140782171676,0.3991780520222653,0.5211317459460811,0.7275539459161864,0.4541179569607117,0.19770032219009848,0.5141854208242048,0.5283640100141381,0.5464594072256883,0.5667390066563291,0.6257916100760501,0.2937348519741434,0.28160882902450496,0.18831834988984464,0.5537074024990183,0.6413106615228242,0.3607439902929403,0.3566846236033804,0.6270117478104448,0.5466385050140016,0.3760154383569491,0.2022708735065683,0.6696820173198548,0.2677159148725604,0.21649495351626047,0.413307105808322,0.35355181913782746
